"SCHOOLID","Public","TCSHORT","STRATIO","STIDSTD","Female","LangAtHome","PARED","HOMEPOS","IMMIG","PV1MATH","cycle"
264,1,-1.203,9.138,5246,1,1,16,1.2493,1,544.8201,6
201,0,-0.0106,17.1576,4013,0,1,16,0.8223,1,495.5912,6
268,1,-1.203,22.777,5316,1,1,12,0.2161,1,576.9902,6
5,1,-0.516,10.252,116,0,1,16,0.8223,1,367.7676,6
122,1,0.437,12.865,2418,0,1,16,1.2493,1,278.4234,6
90,0,-1.203,12.583,1797,0,1,15,0.2161,1,533.3697,6
6,0,-0.516,9.854,134,1,1,16,2.048,1,673.5784,6
35,1,1.108,19.028,767,1,1,12,-1.082,1,389.5778,6
217,1,-1.203,14.686,4350,0,1,12,-0.3009,0,652.625,6
81,1,0.066,20.9127,1609,1,1,12,0.2161,1,532.9023,6
175,1,1.108,6.16,3532,1,0,16,0.2161,0,507.2753,6
189,1,-1.203,17.198,3783,1,0,6,-2.0408,0,375.9464,6
214,1,-1.203,13.77,4278,1,1,16,2.048,1,481.1809,6
94,1,0.8804,21.3232,1886,0,0,0,-1.3135,0,287.2254,6
61,1,-1.0631,14.422,1237,0,1,9,-0.5554,1,632.84,6
95,1,-1.203,10.1896,1895,0,1,16,0.2161,1,624.8948,6
36,1,-1.203,10.6122,782,0,1,12,2.048,1,552.7652,6
144,1,0.853,16.4535,2844,1,1,9,-2.5119,0,394.7188,6
9,1,-0.516,12.955,196,0,1,12,0.8223,1,614.3013,6
139,1,0.268,20,2751,0,1,15,-2.5119,1,323.7576,6
247,1,1.303,17.278,4931,1,1,12,-0.046,1,537.8096,6
209,1,0.602,21.45,4196,0,1,16,0.4977,1,419.4111,6
122,1,0.437,12.865,2412,0,1,16,2.048,1,628.4001,6
220,1,0.263,18.6912,4395,0,0,16,-3.358,0,569.1229,6
246,0,0.437,9.722,4885,1,1,16,2.048,1,599.6573,6
254,1,-1.203,16.825,5032,0,0,16,1.2493,0,557.8283,6
